-3.391089131750219532e-01,-1.106357653202627994e-01,-1.555152308072266232e-02,3.083849142101713695e-02,5.994881243159875389e-02,8.065969181481798256e-02,9.539848299691133793e-02,1.071389348527275881e-01,1.156477988023002917e-01,1.222662585473800606e-01
-2.978721148188031090e-02,1.595481484524514659e-01,2.342912254226249269e-01,2.707109687520816155e-01,2.947168119189054192e-01,3.113181353260277007e-01,3.208262229306383384e-01,3.292000696441155783e-01,3.356193562174314970e-01,3.407148289241789807e-01
-2.636703790899056488e-01,-4.956471585113116363e-01,-5.791917552444102446e-01,-6.180680315814462977e-01,-6.439198259863460061e-01,-6.591722480312680599e-01,-6.707956563188353094e-01,-6.778712345968876951e-01,-6.851289045158684976e-01,-6.894977536762947334e-01
2.525667616023007933e-01,2.250845233636365184e-01,2.138175643110125090e-01,2.040254486481607177e-01,1.993747072810399812e-01,1.970945212117760914e-01,1.948136251094438331e-01,1.924604203328525442e-01,1.908496729466386821e-01,1.894198956178879123e-01
1.500309289026346971e+00,1.520391198081627149e+00,1.497054626431645774e+00,1.478144854137799502e+00,1.468001040065269214e+00,1.457891566663738869e+00,1.449867668595521408e+00,1.444475039494166779e+00,1.439364278915300943e+00,1.435548993029667653e+00
-1.177023349613441072e-01,5.633336951999738940e-01,8.299077359026538758e-01,9.645053101957540287e-01,1.046824483227624558e+00,1.101602375651166144e+00,1.139476868420310263e+00,1.169569463684747568e+00,1.191318953131168756e+00,1.209960308005106899e+00
1.279624343955403643e-01,6.962857705698177746e-01,9.134164615372361018e-01,1.021273570849365209e+00,1.087552977836495849e+00,1.131441627645133341e+00,1.163644415439015090e+00,1.186290714570196414e+00,1.203605585320889793e+00,1.218710162532939290e+00
-4.244416704145025365e-01,-7.109102124256038158e-01,-8.128695307918902824e-01,-8.657340449729812315e-01,-8.938033552909399049e-01,-9.131604416542652425e-01,-9.274195353129633945e-01,-9.370463620349513967e-01,-9.442160267263330908e-01,-9.504798713170463653e-01
1.696955295848491252e+00,1.732722296273284668e+00,1.714539215374646597e+00,1.700586773744070079e+00,1.687393558289654871e+00,1.677350503180006003e+00,1.669121794839219408e+00,1.663405911626958389e+00,1.658896582975110556e+00,1.653683495712880536e+00
-2.588745105621323775e-02,-6.163346657533369521e-02,-7.452912878492477800e-02,-7.768553643067591108e-02,-8.257884759051634105e-02,-8.510295956338689849e-02,-8.605609212134272823e-02,-8.674689274636634972e-02,-8.845015970948409689e-02,-8.825503641557821966e-02
-1.046439336449273873e-02,-1.071661043810551578e-01,-1.448548510365248176e-01,-1.630428296006149191e-01,-1.747971985237419534e-01,-1.841757538213004142e-01,-1.897275313360108628e-01,-1.938458005011228502e-01,-1.966059035747159955e-01,-1.981694234108450081e-01
-2.923880467543986672e+00,-2.068899326638653502e+00,-1.692469486804968337e+00,-1.480824387183618418e+00,-1.351665638945810155e+00,-1.264872811957485466e+00,-1.199468330172178465e+00,-1.152014710729145852e+00,-1.114786302858846945e+00,-1.083668189279590077e+00
-5.703222482363116130e-01,-8.348262926180711752e-01,-9.275941770203659509e-01,-9.720231650602000339e-01,-9.972914641017370796e-01,-1.013586395087029191e+00,-1.025259615098305543e+00,-1.033042373289359439e+00,-1.039576548180239479e+00,-1.045323873219730082e+00
-2.134368672555944535e+00,-1.718928755299715894e+00,-1.517734542863010683e+00,-1.403762368229999780e+00,-1.334275703475190866e+00,-1.285918349632599211e+00,-1.249484065214807149e+00,-1.223133027701651665e+00,-1.201544025984048414e+00,-1.185312211266751792e+00
-4.418041666923348543e-01,-5.636984454002533784e-01,-5.994947639945292783e-01,-6.161769962177674476e-01,-6.233045039596900594e-01,-6.303397736893603387e-01,-6.347208668818377086e-01,-6.358906748456059077e-01,-6.388712850261868414e-01,-6.409412540477320563e-01
1.581118197790268576e-01,-4.759890627641228528e-02,-1.304930062372841038e-01,-1.723976972375751704e-01,-1.976074046352567226e-01,-2.153121062761967630e-01,-2.271094277058408606e-01,-2.362544114360010938e-01,-2.429251519220692879e-01,-2.488763092459379545e-01
1.038200791080683638e+00,1.379798571934961915e+00,1.492354729804266977e+00,1.545275543037034183e+00,1.572623320710456074e+00,1.591982026382441129e+00,1.605390476128838229e+00,1.615328213817245340e+00,1.622561457548208796e+00,1.628765352650652476e+00
2.695978930706798837e-01,1.101695512318065090e-01,4.415174122081337582e-02,1.177175926583308094e-02,-9.256257134888340454e-03,-2.270996463139901556e-02,-3.298794016635211990e-02,-4.024689405034873740e-02,-4.662023594370457574e-02,-5.129435725913235322e-02
-8.278640167794898419e-01,-1.196855220673646469e+00,-1.329522141920196576e+00,-1.389996329935946795e+00,-1.424747790622070909e+00,-1.447755859937593259e+00,-1.463354592710083724e+00,-1.474830362454001120e+00,-1.484558749135262090e+00,-1.492278103132428146e+00
2.886296359607313233e-01,4.433142358915913989e-02,-5.903548454247448118e-02,-1.117720090001318167e-01,-1.425671711977707923e-01,-1.647228414632516680e-01,-1.805599724487558511e-01,-1.928223424925802620e-01,-2.016122864857416430e-01,-2.087757283574749045e-01
-7.167653502308357627e-02,-3.656334525289711701e-01,-4.725645415005201300e-01,-5.312140834606282613e-01,-5.644325431229411105e-01,-5.855761942803117126e-01,-6.006622055017911688e-01,-6.129190321868213109e-01,-6.229548736849177537e-01,-6.299246268459128828e-01
-3.089014696855686415e-01,-6.486277797631515019e-02,4.025537508065533954e-02,9.482827634865596822e-02,1.250233077389753811e-01,1.484581506550958774e-01,1.643344968495770164e-01,1.758803908994510112e-01,1.840365912286442973e-01,1.918638152462456836e-01
1.224151811436113624e+00,1.157249517320848131e+00,1.109729668232096067e+00,1.077068314132247018e+00,1.056777908991718196e+00,1.041064196896263283e+00,1.029363118670746591e+00,1.022009752124172444e+00,1.015342188183418148e+00,1.009613997129687801e+00
1.203057715022683105e+00,1.126236986229557369e+00,1.074206828715773776e+00,1.038714344985332660e+00,1.018452202810928409e+00,1.002412342940878665e+00,9.925065502214712732e-01,9.838300735110389050e-01,9.769146260146431837e-01,9.719672497414157952e-01
4.370405367221699700e-01,6.311214795851834980e-01,7.002668193844955313e-01,7.334084271776605268e-01,7.500905047568887651e-01,7.634987424540375933e-01,7.721189264176449019e-01,7.780240786397316644e-01,7.830604943917944816e-01,7.865837405183608855e-01
2.393976357131235855e-01,3.690109233883956397e-02,-4.151703465531975806e-02,-8.652155982698372938e-02,-1.123404918149185638e-01,-1.292849498502928740e-01,-1.414712854585079005e-01,-1.500840676509863636e-01,-1.574587746803944588e-01,-1.631375395531896311e-01
-8.277818711734934165e-02,-1.198705079484149033e-01,-1.310969440906016026e-01,-1.370686576394817835e-01,-1.409156201951362875e-01,-1.418121222360066436e-01,-1.433434187070891375e-01,-1.449716424231666523e-01,-1.458310025552288780e-01,-1.471066108341366474e-01
8.465693098237443426e-01,1.007559030785484477e+00,1.056502610479075788e+00,1.077030330357938936e+00,1.087746160479968749e+00,1.093859768040696290e+00,1.099727463352147216e+00,1.103020336944971369e+00,1.105009162677911716e+00,1.106953359411011029e+00
1.027702068934392976e+00,1.197980377364656457e+00,1.239667599337291870e+00,1.256197710467622075e+00,1.263249983258851961e+00,1.269014418856894810e+00,1.271979002785205370e+00,1.275135181903257253e+00,1.276274117296462229e+00,1.277868812195875670e+00
-3.967206343890231635e-01,-4.304692714111328922e-01,-4.389219994526701307e-01,-4.432694301135445825e-01,-4.428811379261943237e-01,-4.414021545064775731e-01,-4.418932487215239679e-01,-4.415543473153996090e-01,-4.415135246023967341e-01,-4.420853361722458241e-01
4.450184940999043492e-01,5.539701830103579416e-01,5.846309492838411837e-01,5.991022684773061879e-01,6.062488585371872407e-01,6.109286428251483603e-01,6.158475105802259097e-01,6.175826447792793772e-01,6.204705050071284145e-01,6.208625940759918693e-01
8.934088854272042024e-01,7.723148660422957112e-01,7.067189337051179576e-01,6.668441580521355938e-01,6.428272351665017537e-01,6.276917441020345434e-01,6.160578933949395486e-01,6.062966689810771470e-01,5.993517373609031917e-01,5.926201777616074695e-01
-6.149169411442764188e-01,-7.014397922707880095e-01,-7.225352031626071092e-01,-7.302576960934422656e-01,-7.320103621664337812e-01,-7.360647421059139939e-01,-7.357278816015302425e-01,-7.365982091222875727e-01,-7.372380239106132160e-01,-7.377465562544256450e-01
-2.336650721568400701e-01,-4.803415033159944003e-01,-5.705176283774813228e-01,-6.130411152612257331e-01,-6.380427964579828970e-01,-6.556069145728745662e-01,-6.681853489698450499e-01,-6.764223453516232665e-01,-6.839343542349460847e-01,-6.899164542429324642e-01
1.157564806522050488e-01,1.563572905159037740e-01,1.718662537228188847e-01,1.765761355247504050e-01,1.817763819578189499e-01,1.839790488658560597e-01,1.859338464790552259e-01,1.861571457310163269e-01,1.877742644574821596e-01,1.881964123793158639e-01
-1.390813271312550059e+00,-1.264627184646287317e+00,-1.185529976619786430e+00,-1.142577870929516903e+00,-1.110964970628228743e+00,-1.092506445699739093e+00,-1.076761610935424773e+00,-1.064540339318979401e+00,-1.055325111816025174e+00,-1.048938204402535268e+00
-3.414695449291965113e-01,-1.941203063326672473e-01,-1.311448947761816031e-01,-9.682773471935435250e-02,-7.498246629212404479e-02,-6.152892907654382293e-02,-5.176421194786343799e-02,-4.394318514737421272e-02,-3.818293352464907642e-02,-3.279467810809796186e-02
-1.571354113680886844e+00,-1.404608946418983928e+00,-1.312897469026966135e+00,-1.257669768329987559e+00,-1.222662248395347095e+00,-1.196648994246848563e+00,-1.179462398728886585e+00,-1.163716020951137020e+00,-1.154144688860896606e+00,-1.144434396351913907e+00
1.054440897465872995e+00,1.262331130220005315e+00,1.318522567559082592e+00,1.342964932526509836e+00,1.356773278584437525e+00,1.364555088163835084e+00,1.371248660268550523e+00,1.374387707990668339e+00,1.376432838651031387e+00,1.379625799812083553e+00
3.946373339557370484e-03,-2.136066771643060080e-01,-2.986570793317746553e-01,-3.450260867742130366e-01,-3.688018213111889931e-01,-3.872964461776330358e-01,-3.997084686196760162e-01,-4.085115358041465639e-01,-4.153929219921400628e-01,-4.217862314401776280e-01
-1.026557902036588477e+00,-8.052230317676599691e-01,-7.037542723900018782e-01,-6.468209054770294175e-01,-6.095283127764403730e-01,-5.840757281447264138e-01,-5.673790742254737340e-01,-5.524305276738199488e-01,-5.420601306216079607e-01,-5.327434102562927931e-01
6.386543820391212822e-01,9.070103459283596070e-01,1.000845095427549847e+00,1.044432751951915650e+00,1.067773378156898545e+00,1.084675496957770990e+00,1.096787324860262869e+00,1.104909944902659369e+00,1.111673319828617945e+00,1.116477142311333104e+00
-1.119480063997299712e+00,-1.430441211841601890e+00,-1.531971963035382744e+00,-1.576584881214872613e+00,-1.602307732225322523e+00,-1.617715121198725070e+00,-1.630302815935835481e+00,-1.638520751493893091e+00,-1.644322798090917859e+00,-1.648865349878572362e+00
5.544600260679081183e-01,6.383168954528241068e-01,6.583656289274311124e-01,6.655077778394139498e-01,6.694975085727755681e-01,6.710714496224569059e-01,6.717455036511260635e-01,6.720352858670021190e-01,6.734595048634726133e-01,6.734847032227045949e-01
-3.338374514483435362e-01,-5.234390698582381818e-01,-5.906618030952228704e-01,-6.238826995531239206e-01,-6.433463494734871224e-01,-6.562616686017367362e-01,-6.640406935162341817e-01,-6.714573119702590409e-01,-6.760077615100504866e-01,-6.796862830131419342e-01
-2.922070686512897364e+00,-2.236673546927277823e+00,-1.918853586227385444e+00,-1.740226316321293876e+00,-1.629766421257191400e+00,-1.555375918552959202e+00,-1.499486191107318511e+00,-1.457562410282895460e+00,-1.425493635547948612e+00,-1.398174334614437520e+00
-2.606873339086805963e-01,2.900726546351513613e-01,5.051730094591515563e-01,6.160736433158019443e-01,6.837308807713582404e-01,7.262538020434587960e-01,7.582445071573841178e-01,7.820819871800042122e-01,8.015343725721623125e-01,8.163814417842713000e-01
-5.295828631430823386e-01,-8.091189435972572230e-01,-9.091505342423664704e-01,-9.580237930275217195e-01,-9.861814973715867794e-01,-1.005101215268535908e+00,-1.018306578189990930e+00,-1.027147518058505460e+00,-1.034750429016005890e+00,-1.041723119618479076e+00
-5.794754592713562413e-01,-7.088843250268587193e-01,-7.518168130433914298e-01,-7.688088092713901700e-01,-7.773086060863452218e-01,-7.835386817281929650e-01,-7.874036415335977646e-01,-7.894490805568924463e-01,-7.917294589797023718e-01,-7.936395756830655346e-01
-1.016666093512091917e+00,-7.167334884769510639e-01,-5.852469396417079306e-01,-5.117338087382751199e-01,-4.668725258867293948e-01,-4.353854384747423145e-01,-4.129905101553836277e-01,-3.943473236555411487e-01,-3.811255260369843523e-01,-3.712525892037839004e-01
-6.574513191154403649e-03,1.577692097320642917e-01,2.231924956350722355e-01,2.542702163576736063e-01,2.712270273248164054e-01,2.856074935846736884e-01,2.939854911550686123e-01,3.016862367706886205e-01,3.053548026151026717e-01,3.104558474741389573e-01
-1.377640897829115196e-01,-3.786645464302107467e-01,-4.684058139222317396e-01,-5.130903222766928229e-01,-5.388179315645105216e-01,-5.581067904368337551e-01,-5.703682249592718634e-01,-5.804984315496362068e-01,-5.864200579821159387e-01,-5.928085232370067237e-01
7.379071471273114524e-02,1.272335370442989264e-02,-1.073502218000575020e-02,-2.611585780863579995e-02,-3.453340442973203139e-02,-3.798892025654253268e-02,-4.359886487388413279e-02,-4.555573700077845956e-02,-4.744606626163649921e-02,-4.959996784247314855e-02
8.607471211718492610e-01,1.166084221567522006e+00,1.260891923610960363e+00,1.308651816459911021e+00,1.334508359698738600e+00,1.350928433306298748e+00,1.361355546768023173e+00,1.370009351050735624e+00,1.376998133595016993e+00,1.382138459030713751e+00
-6.516839520512759942e-02,1.875114575305536213e-01,2.790248577188076395e-01,3.292797747052514934e-01,3.598060679987805655e-01,3.808045397770076779e-01,3.930787504120670794e-01,4.050812117334067763e-01,4.132734676492655357e-01,4.187207468032843605e-01
9.655676143204128259e-01,8.347331980453401856e-01,7.687098919176568179e-01,7.279657739450149379e-01,7.025116754719731293e-01,6.859175990599579720e-01,6.734616397105901431e-01,6.631287383436389460e-01,6.563635206545642697e-01,6.499127401338639087e-01
-2.013555071428942966e-01,-8.169897727456401637e-02,-3.321480444111131469e-02,-4.172319617943444532e-03,1.135578709492063645e-02,2.061855164172005442e-02,3.009463842521405835e-02,3.538110046884038878e-02,3.999255366626197628e-02,4.386630984552948587e-02
-1.291352713409269271e+00,-1.417624008221280096e+00,-1.440003792543713912e+00,-1.446470980986050314e+00,-1.447606090138394253e+00,-1.448646894548457853e+00,-1.448811128909591739e+00,-1.448085092458481826e+00,-1.447753579295882442e+00,-1.446613995691921950e+00
3.419281329520071910e-01,4.743301177329579121e-01,5.154578921901434851e-01,5.370961920241651422e-01,5.497202479610402426e-01,5.586209738539776870e-01,5.632672100629467771e-01,5.675569136916277513e-01,5.711526665391950530e-01,5.733808108290809891e-01
8.794026841669492223e-01,7.242643665817106724e-01,6.525173425952803807e-01,6.094732470784898215e-01,5.839035265643155448e-01,5.635165923186372661e-01,5.509847757362621445e-01,5.410425123858944030e-01,5.329000398380225878e-01,5.267951019869286933e-01
3.295190142874509509e-01,5.902151447906307108e-02,-5.082255251210344299e-02,-1.076135015585175242e-01,-1.439888500962157869e-01,-1.659108683491827552e-01,-1.828606337737339327e-01,-1.968189384375067519e-01,-2.071367382460601037e-01,-2.141782145520438607e-01
-4.985242184021545508e-01,-3.359113530273977188e-01,-2.650914871646755655e-01,-2.262697322288272361e-01,-2.011653474555152865e-01,-1.859320476639765851e-01,-1.736272101401709345e-01,-1.640326944450485880e-01,-1.563146472607764570e-01,-1.509070442279465685e-01
-1.403817698346420118e+00,-1.570776725923768602e+00,-1.608213270273154194e+00,-1.622175556418282483e+00,-1.629767487005546744e+00,-1.631199203173402390e+00,-1.632954205515581014e+00,-1.633627932290231399e+00,-1.634614612283519897e+00,-1.634383366814171845e+00
7.804782330053656736e-01,5.964699295978024285e-01,5.088490892370270968e-01,4.613092411193571718e-01,4.295737768507385534e-01,4.080700086298660878e-01,3.930636027783575570e-01,3.834651463652174463e-01,3.743496596815325539e-01,3.671107401138910542e-01
-1.282962657042129750e+00,-1.222018629321319771e+00,-1.169077423823548623e+00,-1.139492148271541883e+00,-1.119775889073675090e+00,-1.105167375771841876e+00,-1.093147120478372258e+00,-1.084695536043343012e+00,-1.078360981298187138e+00,-1.073330352593933279e+00
-1.811077741218094506e+00,-1.401144663172140925e+00,-1.213092560309670498e+00,-1.106151867376000686e+00,-1.039310763009063443e+00,-9.948601750507439778e-01,-9.621933348342749381e-01,-9.386060068195324346e-01,-9.180096416462313336e-01,-9.031434653397829582e-01
-1.426127249858449630e+00,-1.561408610678031161e+00,-1.586351009244047816e+00,-1.593649897891399103e+00,-1.594694144502952771e+00,-1.594103056695430176e+00,-1.593755819393427586e+00,-1.591954064502088650e+00,-1.591626100901124996e+00,-1.591581393003715483e+00
9.689677760566962617e-01,9.680774091762831546e-01,9.429441084295533404e-01,9.282730043765280437e-01,9.185433498655872775e-01,9.113914457337165542e-01,9.049403801780244727e-01,9.002350694816011467e-01,8.972107386102767812e-01,8.933065022514510289e-01
-1.250584350918445553e-01,-2.983025187553612900e-01,-3.660721993435525623e-01,-3.970024600175712237e-01,-4.160549728632916833e-01,-4.301436147877657490e-01,-4.387158905368416240e-01,-4.460557655908627406e-01,-4.511781467036796722e-01,-4.552304405389032138e-01
1.114149242271303519e+00,9.704219770790553090e-01,8.916027514462816495e-01,8.463650559267786866e-01,8.189411970387331374e-01,7.998401176428852066e-01,7.853408505297135855e-01,7.737658203653453581e-01,7.656788258773576938e-01,7.578527711023838043e-01
3.068215346180843128e-01,4.711010802180830015e-01,5.264862362070592550e-01,5.543908194647804155e-01,5.717284395246061690e-01,5.808618152148581348e-01,5.875973644876322233e-01,5.928928265046439217e-01,5.973317149450095842e-01,6.004883459376224586e-01
-6.540822414624236636e-01,-1.061712059819536424e+00,-1.203036209931981348e+00,-1.271734606532887168e+00,-1.312360847850633228e+00,-1.338127728711078879e+00,-1.357130036975184195e+00,-1.371750836967130294e+00,-1.381105458355294635e+00,-1.389853331808493797e+00
-3.337673745762610888e+00,-2.379201006376250316e+00,-1.952790319435423250e+00,-1.716974623492844909e+00,-1.570194974666399013e+00,-1.471369360191639331e+00,-1.398905572971012479e+00,-1.344961001724948924e+00,-1.301952179086206751e+00,-1.268882466396331177e+00
1.234474499254472057e+00,1.163538326227658404e+00,1.108407963882213521e+00,1.074884399597020757e+00,1.053449757966367084e+00,1.038840826811565865e+00,1.027013414377682343e+00,1.018717325109781635e+00,1.011665270837278641e+00,1.006370941482468861e+00
1.595827519772229586e+00,1.691522892555835211e+00,1.697118055470857145e+00,1.692718161276060451e+00,1.689488789715335004e+00,1.684619261272795931e+00,1.680670822770289785e+00,1.676700138700081055e+00,1.673998481924575010e+00,1.672267204154749942e+00
7.328914021946661972e-01,5.271716787621939515e-01,4.308159245621492328e-01,3.792485735480028985e-01,3.467141898688164692e-01,3.267794552015972909e-01,3.111361110700245902e-01,2.977185239288187568e-01,2.890915882726499686e-01,2.812291486675725927e-01
-8.392982860697623115e-02,1.928774754189309382e-01,3.031450959321368432e-01,3.610460955730129262e-01,3.947354827635266572e-01,4.162117029054921424e-01,4.333120263635011904e-01,4.438797225092929177e-01,4.544421388286293828e-01,4.609992630560029725e-01
-4.824719762329064965e-01,-7.346958064575094538e-02,9.462680878190771194e-02,1.823812019899555825e-01,2.349958915186351194e-01,2.701765902137511777e-01,2.970196053215863330e-01,3.165120212834603985e-01,3.304078310698947418e-01,3.420656025141506906e-01
2.888902224120679096e-01,2.003034106886329713e-01,1.614373259069483979e-01,1.370782577132007851e-01,1.256844690172564394e-01,1.163280770577473783e-01,1.097794800600468829e-01,1.043534588520435569e-01,1.001040862609004489e-01,9.722603593869791339e-02
-1.550021615872025915e+00,-1.562554210854875114e+00,-1.536827218381018101e+00,-1.516867643284973255e+00,-1.501476541002259690e+00,-1.492844566318790145e+00,-1.484768674892414042e+00,-1.478199527901588706e+00,-1.472770534535537967e+00,-1.468037699472716451e+00
1.419648614177315971e-01,-1.326996981919418284e-01,-2.370462227994943882e-01,-2.953905975262423600e-01,-3.281155291979622746e-01,-3.515237300883887750e-01,-3.686520133027150203e-01,-3.791978556054450555e-01,-3.891434311594242912e-01,-3.966751043932928433e-01
6.654770609285791394e-02,-1.717784279204015163e-01,-2.678111652428895040e-01,-3.142014061515314149e-01,-3.423753913999157406e-01,-3.625013396886939132e-01,-3.760075551564753815e-01,-3.867948250656813580e-01,-3.952045499422928154e-01,-4.014953615535092890e-01
-1.202701087245809486e+00,-1.471576134542697645e+00,-1.550556298969920865e+00,-1.587845078704283930e+00,-1.605287769600222569e+00,-1.617762208928362977e+00,-1.625432312980559901e+00,-1.632127612978419684e+00,-1.636359733550668105e+00,-1.639804357242794053e+00
-3.938133213184454862e-01,-2.047359198929253055e-01,-1.222416727190433483e-01,-8.111256865210238198e-02,-5.496099158160114989e-02,-3.683486066792282521e-02,-2.317737617743089590e-02,-1.387578815594514049e-02,-5.890263665112016427e-03,-5.466208895586368698e-04
-6.663148644531330378e-01,-4.863539541546526013e-01,-4.048204557684429994e-01,-3.608246886135756393e-01,-3.318859844947293358e-01,-3.115203788679508090e-01,-2.988417179759713660e-01,-2.868041894103365852e-01,-2.786684470208947162e-01,-2.725053869680000296e-01
-2.746571145479645981e+00,-1.853026982585871174e+00,-1.464866351787365462e+00,-1.250244174360028993e+00,-1.118071507416127819e+00,-1.028930679420662297e+00,-9.640259376783326672e-01,-9.149923583845080977e-01,-8.759389709218277087e-01,-8.454772429165803294e-01
-2.115900951155218479e-01,-1.296347085249643649e-01,-9.169590159355511805e-02,-7.470046996518442395e-02,-6.265290481132002043e-02,-5.563969726442360292e-02,-5.034360940091788666e-02,-4.502234027926534793e-02,-4.251248365745926433e-02,-3.964222184780726022e-02
-1.873107772703266338e-01,-4.919905336453412881e-01,-6.031544650031980259e-01,-6.566779447145405513e-01,-6.925549283309849757e-01,-7.139215520291638528e-01,-7.290984734113394872e-01,-7.411078237665059687e-01,-7.505762015786414665e-01,-7.570708805520262041e-01
-5.057543856365657176e-01,-8.362317001754476786e-01,-9.542319723348633431e-01,-1.009414103574643340e+00,-1.044814668871923757e+00,-1.067110041064355919e+00,-1.081281756306463615e+00,-1.092497698018707331e+00,-1.101406210649830353e+00,-1.109339077018822506e+00
5.967878413895243428e-01,3.898679133373492700e-01,3.026953948156314578e-01,2.571690364481124536e-01,2.258295393824719943e-01,2.070235776896414692e-01,1.910819100276126559e-01,1.811130366310040873e-01,1.718686919946557090e-01,1.650443286209411775e-01
